Date,T_ambient,T_trunk1,T_trunk4,T_exhaust2,T_tank1_bottom,T_tank1_top,T_zone1,T_zone2,T_pool1,V_trunk,Pyranometer,MD_zone1,MD_zone2,MD_exhaust1,Blower,P_tank1,P_pool1,T_zone3,T_zone4,MD_fresh,E_air_array,E_air_dhw,E_air_space,E_air_pool,E_night_flush,E_air_space2,E_night_flush2,E_pv_array,E_home,Vent,Pv_volts,Pv_volts2,Pv_volts3,Pv_volts4,Pv_amps,Pv_amps2,Pv_amps3,Pv_amps4,Pv_status,Pv_status2,Pv_status3,Pv_status4,Z_resets,Alerts,T_inverter,T_inverter2,T_inverter3,T_inverter4,E_inverter,E_inverter2,E_inverter3,E_inverter4,Th_fan,Th1_hvac,Th2_hvac,Th3_hvac,Th4_hvac,Th1_mode,Th2_mode,Th3_mode,Th4_mode,Th1_setpoint,Th2_setpoint,Th3_setpoint,Th4_setpoint,E_pv_life,E_dhw_life,E_space_life,E_night_life,E_pool_life
Fri Aug 12 18:57:12 2016,999.0,72.5,63.0,63.0,79.3,80.0,24.8,25.7,999.0,0.0000, 0,0.00,0.00,0.00,0.0,0.00,0.00,999.0,999.0,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1258,0.0000,0,83.18,0.00,0.00,0.00,1.68,0.00,0.00,0.00,-1,0,0,0,1,1,0.00,0.00,0.00,0.00,9.971,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,26.11,25.56,0.00,0.00,8190.183,2529.948,0.000,0.000,0.000
Fri Aug 12 19:12:12 2016,999.0,67.8,54.9,54.9,79.2,79.9,25.3,25.4,999.0,0.0000, 0,0.00,0.00,0.00,0.0,0.00,0.00,999.0,999.0,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0885,0.0000,0,64.87,0.00,0.00,0.00,1.14,0.00,0.00,0.00,-1,0,0,0,1,1,0.00,0.00,0.00,0.00,10.370,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,26.11,25.56,0.00,0.00,8190.582,2529.948,0.000,0.000,0.000
Fri Aug 12 19:27:12 2016,999.0,62.8,52.6,52.6,79.1,79.9,25.9,25.9,999.0,0.0000, 0,0.00,0.00,0.00,0.0,0.00,0.00,999.0,999.0,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,0,0,0,1,1,0.00,0.00,0.00,0.00,10.837,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,26.11,25.56,0.00,0.00,8191.049,2529.948,0.000,0.000,0.000
Fri Aug 12 19:42:12 2016,999.0,58.5,50.1,50.1,79.0,79.8,25.6,26.4,999.0,0.0000, 0,0.00,0.00,0.00,0.0,0.00,0.00,999.0,999.0,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0430,0.0000,0,32.21,0.00,0.00,0.00,0.56,0.00,0.00,0.00,-1,0,0,0,1,1,0.00,0.00,0.00,0.00,11.303,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,26.11,25.56,0.00,0.00,8191.515,2529.948,0.000,0.000,0.000
Fri Aug 12 19:57:12 2016,999.0,55.3,46.9,46.9,78.9,79.8,25.2,26.2,999.0,0.0000, 0,0.00,0.00,0.00,0.0,0.00,0.00,999.0,999.0,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0565,0.0000,0,48.95,0.00,0.00,0.00,0.80,0.00,0.00,0.00,4,0,0,0,1,1,48.00,0.00,0.00,0.00,11.717,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,26.11,25.56,0.00,0.00,8191.929,2529.948,0.000,0.000,0.000
Fri Aug 12 20:12:12 2016,999.0,52.9,44.8,44.8,78.7,79.7,25.0,25.9,999.0,0.0000, 0,0.00,0.00,0.00,0.0,0.00,0.00,999.0,999.0,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1279,0.0000,0,90.02,0.00,0.00,0.00,1.78,0.00,0.00,0.00,4,0,0,0,1,1,48.00,0.00,0.00,0.00,12.143,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,26.11,25.56,0.00,0.00,8192.355,2529.948,0.000,0.000,0.000
Fri Aug 12 20:27:12 2016,999.0,50.7,43.8,43.8,78.6,79.6,24.9,25.8,999.0,0.0000, 0,0.00,0.00,0.00,0.0,0.00,0.00,999.0,999.0,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1472,0.0000,0,110.87,0.00,0.00,0.00,2.03,0.00,0.00,0.00,4,0,0,0,1,1,47.00,0.00,0.00,0.00,12.543,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,26.11,25.56,0.00,0.00,8192.755,2529.948,0.000,0.000,0.000
Fri Aug 12 20:42:12 2016,999.0,49.0,41.6,41.6,78.4,79.6,24.7,25.8,999.0,0.0000, 0,0.00,0.00,0.00,0.0,0.00,0.00,999.0,999.0,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1126,0.0000,0,91.71,0.00,0.00,0.00,1.53,0.00,0.00,0.00,-1,0,0,0,1,1,0.00,0.00,0.00,0.00,12.909,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,26.11,25.56,0.00,0.00,8193.121,2529.948,0.000,0.000,0.000
Fri Aug 12 20:57:12 2016,999.0,47.7,41.2,41.2,78.3,79.5,24.7,25.8,999.0,0.0000, 0,0.00,0.00,0.00,0.0,0.00,0.00,999.0,999.0,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1153,0.0000,0,104.17,0.00,0.00,0.00,1.54,0.00,0.00,0.00,4,0,0,0,1,1,45.00,0.00,0.00,0.00,13.263,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,26.11,25.56,0.00,0.00,8193.475,2529.948,0.000,0.000,0.000
Fri Aug 12 21:12:12 2016,999.0,46.5,41.4,41.4,78.2,79.5,24.8,25.5,999.0,0.0000, 0,0.00,0.00,0.00,0.0,0.00,0.00,999.0,999.0,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1081,0.0000,0,104.81,0.00,0.00,0.00,1.43,0.00,0.00,0.00,-1,0,0,0,1,1,0.00,0.00,0.00,0.00,13.572,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,26.11,25.56,0.00,0.00,8193.784,2529.948,0.000,0.000,0.000
Fri Aug 12 21:27:12 2016,999.0,45.2,40.9,40.9,78.0,79.4,25.5,25.7,999.0,0.0000, 0,0.00,0.00,0.00,0.0,0.00,0.00,999.0,999.0,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0800,0.0000,0,84.79,0.00,0.00,0.00,1.05,0.00,0.00,0.00,-1,0,0,0,1,1,0.00,0.00,0.00,0.00,13.869,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,26.11,25.56,0.00,0.00,8194.081,2529.948,0.000,0.000,0.000
Fri Aug 12 21:42:12 2016,999.0,44.2,40.3,40.3,77.8,79.3,25.7,26.3,999.0,0.0000, 0,0.00,0.00,0.00,0.0,0.00,0.00,999.0,999.0,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0639,0.0000,0,74.24,0.00,0.00,0.00,0.84,0.00,0.00,0.00,-1,0,0,0,1,1,0.00,0.00,0.00,0.00,14.143,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,26.11,25.56,0.00,0.00,8194.355,2529.948,0.000,0.000,0.000
Fri Aug 12 21:57:12 2016,999.0,43.4,39.9,39.9,77.7,79.3,25.2,26.4,999.0,0.0000, 0,0.00,0.00,0.00,0.0,0.00,0.00,999.0,999.0,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1354,0.0000,0,195.57,0.00,0.00,0.00,1.73,0.00,0.00,0.00,4,0,0,0,1,1,43.00,0.00,0.00,0.00,14.383,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,26.11,25.56,0.00,0.00,8194.595,2529.948,0.000,0.000,0.000
Fri Aug 12 22:12:12 2016,999.0,42.8,39.5,39.5,77.6,79.2,25.0,26.3,999.0,0.0000, 0,0.00,0.00,0.00,0.0,0.00,0.00,999.0,999.0,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1968,0.0000,0,315.17,0.00,0.00,0.00,2.51,0.00,0.00,0.00,4,0,0,0,1,0,43.00,0.00,0.00,0.00,14.587,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,26.11,25.56,0.00,0.00,8194.799,2529.948,0.000,0.000,0.000
Fri Aug 12 22:27:12 2016,999.0,42.2,39.2,39.2,77.4,79.2,25.0,26.1,999.0,0.0000, 0,0.00,0.00,0.00,0.0,0.00,0.00,999.0,999.0,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1700,0.0000,0,328.73,0.00,0.00,0.00,2.15,0.00,0.00,0.00,4,0,0,0,1,0,42.00,0.00,0.00,0.00,14.757,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,26.11,25.56,0.00,0.00,8194.969,2529.948,0.000,0.000,0.000
Fri Aug 12 22:42:12 2016,999.0,41.8,38.9,38.9,77.2,79.1,25.0,25.9,999.0,0.0000, 0,0.00,0.00,0.00,0.0,0.00,0.00,999.0,999.0,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1296,0.0000,0,320.27,0.00,0.00,0.00,1.63,0.00,0.00,0.00,4,0,0,0,1,0,42.00,0.00,0.00,0.00,14.891,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,26.11,25.56,0.00,0.00,8195.103,2529.948,0.000,0.000,0.000
Fri Aug 12 22:57:12 2016,999.0,41.3,38.6,38.6,77.1,79.1,24.7,25.8,999.0,0.0000, 0,0.00,0.00,0.00,0.0,0.00,0.00,999.0,999.0,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1018,0.0000,0,317.57,0.00,0.00,0.00,1.29,0.00,0.00,0.00,4,0,0,0,1,0,42.00,0.00,0.00,0.00,14.997,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,26.11,25.56,0.00,0.00,8195.209,2529.948,0.000,0.000,0.000
Fri Aug 12 23:12:12 2016,999.0,41.0,38.4,38.4,76.9,79.0,24.7,25.8,999.0,0.0000, 0,0.00,0.00,0.00,0.0,0.00,0.00,999.0,999.0,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0717,0.0000,0,317.23,0.00,0.00,0.00,0.91,0.00,0.00,0.00,4,0,0,0,1,0,41.00,0.00,0.00,0.00,15.071,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,26.11,25.56,0.00,0.00,8195.283,2529.948,0.000,0.000,0.000
Fri Aug 12 23:27:12 2016,999.0,40.6,38.1,38.1,76.8,78.9,24.7,25.8,999.0,0.0000, 0,0.00,0.00,0.00,0.0,0.00,0.00,999.0,999.0,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0497,0.0000,0,329.24,0.00,0.00,0.00,0.63,0.00,0.00,0.00,4,0,0,0,1,0,41.00,0.00,0.00,0.00,15.121,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,26.11,25.56,0.00,0.00,8195.333,2529.948,0.000,0.000,0.000
Fri Aug 12 23:42:12 2016,999.0,40.3,37.8,37.8,76.6,78.9,24.7,25.8,999.0,0.0000, 0,0.00,0.00,0.00,0.0,0.00,0.00,999.0,999.0,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0359,0.0000,0,320.56,0.00,0.00,0.00,0.46,0.00,0.00,0.00,4,0,0,0,1,1,41.00,0.00,0.00,0.00,15.157,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,26.11,25.56,0.00,0.00,8195.369,2529.948,0.000,0.000,0.000
Fri Aug 12 23:57:12 2016,999.0,40.0,37.7,37.7,76.5,78.8,24.7,25.8,999.0,0.0000, 0,0.00,0.00,0.00,0.0,0.00,0.00,999.0,999.0,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0301,0.0000,0,318.57,0.00,0.00,0.00,0.39,0.00,0.00,0.00,4,0,0,0,1,0,40.00,0.00,0.00,0.00,15.186,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,26.11,25.56,0.00,0.00,8195.398,2529.948,0.000,0.000,0.000
Sat Aug 13 00:12:12 2016,999.0,39.8,37.5,37.5,76.3,78.8,25.2,25.5,999.0,0.0000, 0,0.00,0.00,0.00,0.0,0.00,0.00,999.0,999.0,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0250,0.0000,0,313.08,0.00,0.00,0.00,0.33,0.00,0.00,0.00,3,0,0,0,1,0,40.00,0.00,0.00,0.00,15.212,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,26.11,25.56,0.00,0.00,8195.424,2529.948,0.000,0.000,0.000
Sat Aug 13 00:27:12 2016,999.0,39.6,37.3,37.3,76.2,78.7,25.7,26.1,999.0,0.0000, 0,0.00,0.00,0.00,0.0,0.00,0.00,999.0,999.0,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0132,0.0000,0,230.17,0.00,0.00,0.00,0.24,0.00,0.00,0.00,3,0,0,0,1,0,40.00,0.00,0.00,0.00,15.225,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,26.11,25.56,0.00,0.00,8195.437,2529.948,0.000,0.000,0.000
Sat Aug 13 00:42:12 2016,999.0,39.4,37.2,37.2,76.0,78.6,25.3,26.4,999.0,0.0000, 0,0.00,0.00,0.00,0.0,0.00,0.00,999.0,999.0,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0071,0.0000,0,230.14,0.00,0.00,0.00,0.13,0.00,0.00,0.00,3,0,0,0,1,0,40.00,0.00,0.00,0.00,15.232,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,26.11,25.56,0.00,0.00,8195.444,2529.948,0.000,0.000,0.000
Sat Aug 13 00:57:12 2016,999.0,39.2,37.0,37.0,75.9,78.6,24.9,26.1,999.0,0.0000, 0,0.00,0.00,0.00,0.0,0.00,0.00,999.0,999.0,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0005,0.0000,0,270.34,0.00,0.00,0.00,0.01,0.00,0.00,0.00,1,0,0,0,1,0,40.00,0.00,0.00,0.00,15.232,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,26.11,25.56,0.00,0.00,8195.444,2529.948,0.000,0.000,0.000
Sat Aug 13 01:12:12 2016,999.0,39.0,37.0,37.0,75.8,78.5,24.7,25.8,999.0,0.0000, 0,0.00,0.00,0.00,0.0,0.00,0.00,999.0,999.0,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,328.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,0,0,0,1,0,39.00,0.00,0.00,0.00,15.232,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,26.11,25.56,0.00,0.00,8195.444,2529.948,0.000,0.000,0.000
Sat Aug 13 01:27:12 2016,999.0,38.8,37.0,37.0,75.6,78.5,24.7,25.8,999.0,0.0000, 0,0.00,0.00,0.00,0.0,0.00,0.00,999.0,999.0,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,239.37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,0,0,0,1,0,36.00,0.00,0.00,0.00,15.232,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,26.11,25.56,0.00,0.00,8195.444,2529.948,0.000,0.000,0.000
Sat Aug 13 01:42:12 2016,999.0,38.7,36.7,36.7,75.5,78.4,25.0,25.3,999.0,0.0000, 0,0.00,0.00,0.00,0.0,0.00,0.00,999.0,999.0,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,45.37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,0,0,0,1,1,0.00,0.00,0.00,0.00,15.232,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,26.11,25.56,0.00,0.00,8195.444,2529.948,0.000,0.000,0.000
Sat Aug 13 01:57:12 2016,999.0,38.5,36.7,36.7,75.3,78.3,25.5,25.8,999.0,0.0000, 0,0.00,0.00,0.00,0.0,0.00,0.00,999.0,999.0,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,0,0,0,1,1,0.00,0.00,0.00,0.00,15.232,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,26.11,25.56,0.00,0.00,8195.444,2529.948,0.000,0.000,0.000
Sat Aug 13 02:12:12 2016,999.0,38.4,36.6,36.6,75.2,78.3,25.6,26.3,999.0,0.0000, 0,0.00,0.00,0.00,0.0,0.00,0.00,999.0,999.0,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,0,0,0,1,1,0.00,0.00,0.00,0.00,15.232,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,26.11,25.56,0.00,0.00,8195.444,2529.948,0.000,0.000,0.000
Sat Aug 13 02:27:12 2016,999.0,38.2,36.5,36.5,75.1,78.2,24.9,26.0,999.0,0.0000, 0,0.00,0.00,0.00,0.0,0.00,0.00,999.0,999.0,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,0,0,0,1,1,0.00,0.00,0.00,0.00,15.232,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,26.11,25.56,0.00,0.00,8195.444,2529.948,0.000,0.000,0.000
Sat Aug 13 02:42:12 2016,999.0,38.1,36.5,36.5,74.9,78.2,24.7,25.7,999.0,0.0000, 0,0.00,0.00,0.00,0.0,0.00,0.00,999.0,999.0,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,0,0,0,1,1,0.00,0.00,0.00,0.00,15.232,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,26.11,25.56,0.00,0.00,8195.444,2529.948,0.000,0.000,0.000
Sat Aug 13 02:57:12 2016,999.0,38.0,36.2,36.2,74.8,78.1,25.0,25.3,999.0,0.0000, 0,0.00,0.00,0.00,0.0,0.00,0.00,999.0,999.0,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,0,0,0,1,1,0.00,0.00,0.00,0.00,15.232,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,26.11,25.56,0.00,0.00,8195.444,2529.948,0.000,0.000,0.000
Sat Aug 13 03:12:12 2016,999.0,37.8,36.2,36.2,74.7,78.1,25.5,25.7,999.0,0.0000, 0,0.00,0.00,0.00,0.0,0.00,0.00,999.0,999.0,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,0,0,0,1,1,0.00,0.00,0.00,0.00,15.232,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,26.11,25.56,0.00,0.00,8195.444,2529.948,0.000,0.000,0.000
Sat Aug 13 03:27:12 2016,999.0,37.7,36.0,36.0,74.5,78.0,25.8,25.9,999.0,0.0000, 0,0.00,0.00,0.00,0.0,0.00,0.00,999.0,999.0,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,0,0,0,1,1,0.00,0.00,0.00,0.00,15.232,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,26.11,25.56,0.00,0.00,8195.444,2529.948,0.000,0.000,0.000
Sat Aug 13 03:42:12 2016,999.0,37.5,35.9,35.9,74.4,77.9,25.4,26.3,999.0,0.0000, 0,0.00,0.00,0.00,0.0,0.00,0.00,999.0,999.0,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,0,0,0,1,1,0.00,0.00,0.00,0.00,15.232,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,26.11,25.56,0.00,0.00,8195.444,2529.948,0.000,0.000,0.000
Sat Aug 13 03:57:12 2016,999.0,37.4,35.9,35.9,74.3,77.8,24.8,25.9,999.0,0.0000, 0,0.00,0.00,0.00,0.0,0.00,0.00,999.0,999.0,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,0,0,0,1,1,0.00,0.00,0.00,0.00,15.232,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,26.11,25.56,0.00,0.00,8195.444,2529.948,0.000,0.000,0.000
Sat Aug 13 04:12:12 2016,999.0,37.2,35.6,35.6,74.1,77.8,24.8,25.4,999.0,0.0000, 0,0.00,0.00,0.00,0.0,0.00,0.00,999.0,999.0,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,0,0,0,1,1,0.00,0.00,0.00,0.00,15.232,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,26.11,25.56,0.00,0.00,8195.444,2529.948,0.000,0.000,0.000
Sat Aug 13 04:27:12 2016,999.0,37.1,35.6,35.6,74.0,77.7,25.2,25.4,999.0,0.0000, 0,0.00,0.00,0.00,0.0,0.00,0.00,999.0,999.0,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,0,0,0,1,1,0.00,0.00,0.00,0.00,15.232,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,26.11,25.56,0.00,0.00,8195.444,2529.948,0.000,0.000,0.000
Sat Aug 13 04:42:12 2016,999.0,37.0,35.4,35.4,73.9,77.7,25.5,25.7,999.0,0.0000, 0,0.00,0.00,0.00,0.0,0.00,0.00,999.0,999.0,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,0,0,0,1,1,0.00,0.00,0.00,0.00,15.232,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,26.11,25.56,0.00,0.00,8195.444,2529.948,0.000,0.000,0.000
Sat Aug 13 04:57:12 2016,999.0,36.9,35.2,35.2,73.7,77.6,25.6,25.8,999.0,0.0000, 0,0.00,0.00,0.00,0.0,0.00,0.00,999.0,999.0,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,0,0,0,1,1,0.00,0.00,0.00,0.00,15.232,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,26.11,25.56,0.00,0.00,8195.444,2529.948,0.000,0.000,0.000
Sat Aug 13 05:12:12 2016,999.0,36.8,35.2,35.2,73.6,77.5,25.8,25.8,999.0,0.0000, 0,0.00,0.00,0.00,0.0,0.00,0.00,999.0,999.0,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,0,0,0,1,1,0.00,0.00,0.00,0.00,15.232,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,26.11,25.56,0.00,0.00,8195.444,2529.948,0.000,0.000,0.000
Sat Aug 13 05:27:12 2016,999.0,36.6,35.1,35.1,73.5,77.5,25.5,26.3,999.0,0.0000, 0,0.00,0.00,0.00,0.0,0.00,0.00,999.0,999.0,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,0,0,0,1,1,0.00,0.00,0.00,0.00,15.232,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,26.11,25.56,0.00,0.00,8195.444,2529.948,0.000,0.000,0.000
Sat Aug 13 05:42:12 2016,999.0,36.5,35.0,35.0,73.4,77.4,24.8,25.9,999.0,0.0000, 0,0.00,0.00,0.00,0.0,0.00,0.00,999.0,999.0,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,0,0,0,1,1,0.00,0.00,0.00,0.00,15.232,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,26.11,25.56,0.00,0.00,8195.444,2529.948,0.000,0.000,0.000
Sat Aug 13 05:57:12 2016,999.0,36.4,34.8,34.8,73.2,77.3,24.9,25.3,999.0,0.0000, 0,0.00,0.00,0.00,0.0,0.00,0.00,999.0,999.0,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,0,0,0,1,1,0.00,0.00,0.00,0.00,15.232,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,26.11,25.56,0.00,0.00,8195.444,2529.948,0.000,0.000,0.000
Sat Aug 13 06:12:12 2016,999.0,36.3,34.8,34.8,73.1,77.3,25.3,25.3,999.0,0.0000, 0,0.00,0.00,0.00,0.0,0.00,0.00,999.0,999.0,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,0,0,0,1,1,0.00,0.00,0.00,0.00,15.232,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,26.11,25.56,0.00,0.00,8195.444,2529.948,0.000,0.000,0.000
Sat Aug 13 06:27:12 2016,999.0,36.2,34.8,34.8,73.0,77.2,25.5,25.6,999.0,0.0000, 0,0.00,0.00,0.00,0.0,0.00,0.00,999.0,999.0,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,0,0,0,1,1,0.00,0.00,0.00,0.00,15.232,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,26.11,25.56,0.00,0.00,8195.444,2529.948,0.000,0.000,0.000
Sat Aug 13 06:42:12 2016,999.0,36.0,34.6,34.6,72.9,77.1,25.6,25.8,999.0,0.0000, 0,0.00,0.00,0.00,0.0,0.00,0.00,999.0,999.0,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,0,0,0,1,1,0.00,0.00,0.00,0.00,15.232,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,26.11,25.56,0.00,0.00,8195.444,2529.948,0.000,0.000,0.000
