Date,T_ambient,T_trunk1,T_trunk4,T_exhaust2,T_tank1_bottom,T_tank1_top,T_zone1,T_zone2,T_pool1,V_trunk,Pyranometer,MD_zone1,MD_zone2,MD_exhaust1,Blower,P_tank1,P_pool1,T_zone3,T_zone4,MD_fresh,E_air_array,E_air_dhw,E_air_space,E_air_pool,E_night_flush,E_air_space2,E_night_flush2,E_pv_array,E_home,Vent,Pv_volts,Pv_volts2,Pv_volts3,Pv_volts4,Pv_amps,Pv_amps2,Pv_amps3,Pv_amps4,Pv_status,Pv_status2,Pv_status3,Pv_status4,Z_resets,Alerts,T_inverter,T_inverter2,T_inverter3,T_inverter4,E_inverter,E_inverter2,E_inverter3,E_inverter4,Th_fan,Th1_hvac,Th2_hvac,Th3_hvac,Th4_hvac,Th1_mode,Th2_mode,Th3_mode,Th4_mode,Th1_setpoint,Th2_setpoint,Th3_setpoint,Th4_setpoint,E_pv_life,E_dhw_life,E_space_life,E_night_life,E_pool_life
Mon Jul 18 16:01:24 2016,999.0,78.9,75.4,75.4,72.8,73.2,25.7,26.7,999.0,6.2383, 0,0.00,0.00,0.00,90.0,57.56,0.00,999.0,999.0,0.00,0.3492,0.2999,0.0000,0.0000,0.0000,0.0000,0.0000,0.0521,0.0000,0,32.67,0.00,0.00,0.00,0.66,0.00,0.00,0.00,-1,0,0,0,1,1,0.00,0.00,0.00,0.00,3.604,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,26.67,26.67,0.00,0.00,7806.406,2382.286,0.000,0.000,0.000
Mon Jul 18 16:16:24 2016,999.0,78.1,73.9,73.9,73.5,73.6,26.1,26.5,999.0,6.2383, 0,0.00,0.00,0.00,90.0,100.00,0.00,999.0,999.0,0.00,0.4261,0.4261,0.0000,0.0000,0.0000,0.0000,0.0000,0.1395,0.0000,0,85.87,0.00,0.00,0.00,1.81,0.00,0.00,0.00,4,0,0,0,1,1,44.00,0.00,0.00,0.00,4.142,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,26.67,26.67,0.00,0.00,7806.944,2382.712,0.000,0.000,0.000
Mon Jul 18 16:31:24 2016,999.0,79.1,74.6,74.6,74.0,74.1,26.4,26.8,999.0,6.2383, 0,0.00,0.00,0.00,90.0,100.00,0.00,999.0,999.0,0.00,0.4562,0.4562,0.0000,0.0000,0.0000,0.0000,0.0000,0.0731,0.0000,0,42.22,0.00,0.00,0.00,0.96,0.00,0.00,0.00,-1,0,0,0,1,1,0.00,0.00,0.00,0.00,4.670,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,26.67,26.67,0.00,0.00,7807.472,2383.168,0.000,0.000,0.000
Mon Jul 18 16:46:24 2016,999.0,80.1,75.3,75.3,74.6,74.6,26.7,26.9,999.0,6.2383, 0,0.00,0.00,0.00,90.0,100.00,0.00,999.0,999.0,0.00,0.4774,0.4774,0.0000,0.0000,0.0000,0.0000,0.0000,0.0733,0.0000,0,42.06,0.00,0.00,0.00,0.97,0.00,0.00,0.00,-1,0,0,0,1,1,0.00,0.00,0.00,0.00,5.173,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,26.67,26.67,0.00,0.00,7807.975,2383.646,0.000,0.000,0.000
Mon Jul 18 17:01:24 2016,999.0,80.6,75.9,75.9,75.2,75.2,26.7,27.0,999.0,6.2383, 0,0.00,0.00,0.00,90.0,100.00,0.00,999.0,999.0,0.00,0.4808,0.4808,0.0000,0.0000,0.0000,0.0000,0.0000,0.1282,0.0000,0,74.11,0.00,0.00,0.00,1.68,0.00,0.00,0.00,4,0,0,0,1,1,46.00,0.00,0.00,0.00,5.777,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,26.67,26.67,0.00,0.00,7808.579,2384.127,0.000,0.000,0.000
Mon Jul 18 17:16:24 2016,999.0,81.4,76.7,76.7,75.8,75.8,26.1,27.1,999.0,6.2383, 0,0.00,0.00,0.00,90.0,100.00,0.00,999.0,999.0,0.00,0.4792,0.4792,0.0000,0.0000,0.0000,0.0000,0.0000,0.1639,0.0000,0,94.48,0.00,0.00,0.00,2.17,0.00,0.00,0.00,4,0,0,0,1,1,46.00,0.00,0.00,0.00,6.323,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,26.67,26.67,0.00,0.00,7809.125,2384.606,0.000,0.000,0.000
Mon Jul 18 17:31:24 2016,999.0,82.0,77.3,77.3,76.4,76.4,25.6,26.8,999.0,6.2383, 0,0.00,0.00,0.00,90.0,100.00,0.00,999.0,999.0,0.00,0.4747,0.4747,0.0000,0.0000,0.0000,0.0000,0.0000,0.1351,0.0000,0,93.93,0.00,0.00,0.00,1.79,0.00,0.00,0.00,-1,0,0,0,1,1,0.00,0.00,0.00,0.00,6.834,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,26.67,26.67,0.00,0.00,7809.636,2385.081,0.000,0.000,0.000
Mon Jul 18 17:46:24 2016,999.0,80.9,77.0,77.0,76.9,77.0,26.0,26.7,999.0,6.2383, 0,0.00,0.00,0.00,90.0,100.00,0.00,999.0,999.0,0.00,0.3934,0.3934,0.0000,0.0000,0.0000,0.0000,0.0000,0.1868,0.0000,0,164.57,0.00,0.00,0.00,2.48,0.00,0.00,0.00,4,0,0,0,1,1,46.00,0.00,0.00,0.00,7.293,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,26.67,26.67,0.00,0.00,7810.095,2385.474,0.000,0.000,0.000
Mon Jul 18 18:01:24 2016,999.0,78.2,74.1,74.1,77.2,77.3,26.4,26.8,999.0,2.5612, 0,0.00,0.00,0.00,36.0,40.00,0.00,999.0,999.0,0.00,0.1624,0.1624,0.0000,0.0000,0.0000,0.0000,0.0000,0.0679,0.0000,0,147.32,0.00,0.00,0.00,0.90,0.00,0.00,0.00,4,0,0,0,1,1,45.00,0.00,0.00,0.00,7.688,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,26.67,26.67,0.00,0.00,7810.490,2385.636,0.000,0.000,0.000
Mon Jul 18 18:16:24 2016,999.0,72.7,67.2,67.2,76.9,77.4,26.6,27.0,999.0,0.0000, 0,0.00,0.00,0.00,0.0,0.00,0.00,999.0,999.0,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1446,0.0000,0,246.97,0.00,0.00,0.00,1.87,0.00,0.00,0.00,4,0,0,0,1,1,45.00,0.00,0.00,0.00,7.964,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,26.67,26.67,0.00,0.00,7810.766,2385.636,0.000,0.000,0.000
Mon Jul 18 18:31:24 2016,999.0,68.9,62.9,62.9,76.7,77.3,26.1,27.1,999.0,0.0000, 0,0.00,0.00,0.00,0.0,0.00,0.00,999.0,999.0,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1492,0.0000,0,153.99,0.00,0.00,0.00,2.03,0.00,0.00,0.00,4,0,0,0,1,1,44.00,0.00,0.00,0.00,8.400,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,26.67,26.67,0.00,0.00,7811.202,2385.636,0.000,0.000,0.000
Mon Jul 18 18:46:24 2016,999.0,65.6,56.8,56.8,76.6,77.3,25.5,26.9,999.0,0.0000, 0,0.00,0.00,0.00,0.0,0.00,0.00,999.0,999.0,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2039,0.0000,0,207.52,0.00,0.00,0.00,2.74,0.00,0.00,0.00,4,0,0,0,1,1,43.00,0.00,0.00,0.00,8.790,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,26.67,26.67,0.00,0.00,7811.592,2385.636,0.000,0.000,0.000
Mon Jul 18 19:01:24 2016,999.0,62.4,53.0,53.0,76.4,77.2,25.8,26.7,999.0,0.0000, 0,0.00,0.00,0.00,0.0,0.00,0.00,999.0,999.0,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1826,0.0000,0,144.36,0.00,0.00,0.00,2.45,0.00,0.00,0.00,4,0,0,0,1,1,43.00,0.00,0.00,0.00,9.260,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,26.67,26.67,0.00,0.00,7812.062,2385.636,0.000,0.000,0.000
Mon Jul 18 19:16:24 2016,999.0,59.5,49.3,49.3,76.3,77.1,26.3,26.8,999.0,0.0000, 0,0.00,0.00,0.00,0.0,0.00,0.00,999.0,999.0,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0849,0.0000,0,175.37,0.00,0.00,0.00,1.14,0.00,0.00,0.00,-1,0,0,0,1,1,0.00,0.00,0.00,0.00,9.553,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,26.67,26.67,0.00,0.00,7812.355,2385.636,0.000,0.000,0.000
Mon Jul 18 19:31:24 2016,999.0,56.5,48.9,48.9,76.2,77.1,26.5,27.0,999.0,0.0000, 0,0.00,0.00,0.00,0.0,0.00,0.00,999.0,999.0,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0850,0.0000,0,114.55,0.00,0.00,0.00,1.12,0.00,0.00,0.00,-1,0,0,0,1,1,0.00,0.00,0.00,0.00,9.975,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,26.67,26.67,0.00,0.00,7812.777,2385.636,0.000,0.000,0.000
Mon Jul 18 19:46:24 2016,999.0,53.8,43.5,43.5,76.1,77.0,26.0,27.2,999.0,0.0000, 0,0.00,0.00,0.00,0.0,0.00,0.00,999.0,999.0,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1778,0.0000,0,140.32,0.00,0.00,0.00,2.45,0.00,0.00,0.00,-1,0,0,0,1,1,0.00,0.00,0.00,0.00,10.420,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,26.67,26.67,0.00,0.00,7813.222,2385.636,0.000,0.000,0.000
Mon Jul 18 20:01:24 2016,999.0,51.8,41.5,41.5,75.9,77.0,25.5,26.9,999.0,0.0000, 0,0.00,0.00,0.00,0.0,0.00,0.00,999.0,999.0,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0786,0.0000,0,140.27,0.00,0.00,0.00,1.09,0.00,0.00,0.00,4,0,0,0,1,1,42.00,0.00,0.00,0.00,10.779,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,26.67,26.67,0.00,0.00,7813.581,2385.636,0.000,0.000,0.000
Mon Jul 18 20:16:24 2016,999.0,49.8,42.6,42.6,75.8,76.9,25.7,26.7,999.0,0.0000, 0,0.00,0.00,0.00,0.0,0.00,0.00,999.0,999.0,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1085,0.0000,0,103.92,0.00,0.00,0.00,1.44,0.00,0.00,0.00,4,0,0,0,1,1,42.00,0.00,0.00,0.00,11.204,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,26.67,26.67,0.00,0.00,7814.006,2385.636,0.000,0.000,0.000
Mon Jul 18 20:31:24 2016,999.0,47.9,41.4,41.4,75.7,76.8,26.3,26.9,999.0,0.0000, 0,0.00,0.00,0.00,0.0,0.00,0.00,999.0,999.0,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0588,0.0000,0,198.61,0.00,0.00,0.00,0.78,0.00,0.00,0.00,-1,0,0,0,1,1,0.00,0.00,0.00,0.00,11.420,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,26.67,26.67,0.00,0.00,7814.222,2385.636,0.000,0.000,0.000
Mon Jul 18 20:46:24 2016,999.0,46.3,41.0,41.0,75.5,76.8,26.3,27.1,999.0,0.0000, 0,0.00,0.00,0.00,0.0,0.00,0.00,999.0,999.0,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0543,0.0000,0,171.81,0.00,0.00,0.00,0.70,0.00,0.00,0.00,-1,0,0,0,1,1,0.00,0.00,0.00,0.00,11.610,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,26.67,26.67,0.00,0.00,7814.412,2385.636,0.000,0.000,0.000
Mon Jul 18 21:01:24 2016,999.0,45.0,40.2,40.2,75.4,76.8,25.7,27.1,999.0,0.0000, 0,0.00,0.00,0.00,0.0,0.00,0.00,999.0,999.0,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0434,0.0000,0,156.74,0.00,0.00,0.00,0.57,0.00,0.00,0.00,-1,0,0,0,1,1,0.00,0.00,0.00,0.00,11.874,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,26.67,26.67,0.00,0.00,7814.676,2385.636,0.000,0.000,0.000
Mon Jul 18 21:16:24 2016,999.0,44.0,39.5,39.5,75.2,76.7,25.4,26.8,999.0,0.0000, 0,0.00,0.00,0.00,0.0,0.00,0.00,999.0,999.0,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0267,0.0000,0,105.06,0.00,0.00,0.00,0.35,0.00,0.00,0.00,4,0,0,0,1,1,40.00,0.00,0.00,0.00,12.157,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,26.67,26.67,0.00,0.00,7814.959,2385.636,0.000,0.000,0.000
Mon Jul 18 21:31:24 2016,999.0,43.2,39.2,39.2,75.1,76.6,25.9,26.7,999.0,0.0000, 0,0.00,0.00,0.00,0.0,0.00,0.00,999.0,999.0,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0366,0.0000,0,137.97,0.00,0.00,0.00,0.48,0.00,0.00,0.00,4,0,0,0,1,1,40.00,0.00,0.00,0.00,12.377,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,26.67,26.67,0.00,0.00,7815.179,2385.636,0.000,0.000,0.000
Mon Jul 18 21:46:24 2016,999.0,42.5,38.6,38.6,74.9,76.6,26.3,27.0,999.0,0.0000, 0,0.00,0.00,0.00,0.0,0.00,0.00,999.0,999.0,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0345,0.0000,0,136.61,0.00,0.00,0.00,0.45,0.00,0.00,0.00,-1,0,0,0,1,1,0.00,0.00,0.00,0.00,12.564,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,26.67,26.67,0.00,0.00,7815.366,2385.636,0.000,0.000,0.000
Mon Jul 18 22:01:24 2016,999.0,41.8,38.3,38.3,74.8,76.5,26.0,27.2,999.0,0.0000, 0,0.00,0.00,0.00,0.0,0.00,0.00,999.0,999.0,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0693,0.0000,0,109.32,0.00,0.00,0.00,0.88,0.00,0.00,0.00,4,0,0,0,1,1,40.00,0.00,0.00,0.00,12.811,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,26.67,26.67,0.00,0.00,7815.613,2385.636,0.000,0.000,0.000
Mon Jul 18 22:16:24 2016,999.0,41.3,37.8,37.8,74.6,76.5,25.5,26.9,999.0,0.0000, 0,0.00,0.00,0.00,0.0,0.00,0.00,999.0,999.0,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1134,0.0000,0,313.57,0.00,0.00,0.00,1.43,0.00,0.00,0.00,4,0,0,0,1,0,40.00,0.00,0.00,0.00,12.930,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,26.67,26.67,0.00,0.00,7815.732,2385.636,0.000,0.000,0.000
Mon Jul 18 22:31:24 2016,999.0,40.8,37.5,37.5,74.5,76.4,25.5,26.7,999.0,0.0000, 0,0.00,0.00,0.00,0.0,0.00,0.00,999.0,999.0,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1484,0.0000,0,331.56,0.00,0.00,0.00,1.85,0.00,0.00,0.00,4,0,0,0,1,0,39.00,0.00,0.00,0.00,13.077,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,26.67,26.67,0.00,0.00,7815.879,2385.636,0.000,0.000,0.000
Mon Jul 18 22:46:24 2016,999.0,40.3,37.2,37.2,74.4,76.4,26.1,26.9,999.0,0.0000, 0,0.00,0.00,0.00,0.0,0.00,0.00,999.0,999.0,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1125,0.0000,0,322.41,0.00,0.00,0.00,1.39,0.00,0.00,0.00,4,0,0,0,1,1,39.00,0.00,0.00,0.00,13.196,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,26.67,26.67,0.00,0.00,7815.998,2385.636,0.000,0.000,0.000
Mon Jul 18 23:01:24 2016,999.0,39.9,37.0,37.0,74.2,76.3,26.2,27.2,999.0,0.0000, 0,0.00,0.00,0.00,0.0,0.00,0.00,999.0,999.0,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0734,0.0000,0,330.82,0.00,0.00,0.00,0.92,0.00,0.00,0.00,4,0,0,0,1,0,39.00,0.00,0.00,0.00,13.268,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,26.67,26.67,0.00,0.00,7816.070,2385.636,0.000,0.000,0.000
Mon Jul 18 23:16:24 2016,999.0,39.6,36.7,36.7,74.1,76.2,25.6,27.0,999.0,0.0000, 0,0.00,0.00,0.00,0.0,0.00,0.00,999.0,999.0,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0809,0.0000,0,323.47,0.00,0.00,0.00,1.01,0.00,0.00,0.00,4,0,0,0,1,0,39.00,0.00,0.00,0.00,13.353,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,26.67,26.67,0.00,0.00,7816.155,2385.636,0.000,0.000,0.000
Mon Jul 18 23:31:24 2016,999.0,39.3,36.6,36.6,73.9,76.2,25.3,26.8,999.0,0.0000, 0,0.00,0.00,0.00,0.0,0.00,0.00,999.0,999.0,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0764,0.0000,0,332.99,0.00,0.00,0.00,0.95,0.00,0.00,0.00,4,0,0,0,1,0,39.00,0.00,0.00,0.00,13.429,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,26.67,26.67,0.00,0.00,7816.231,2385.636,0.000,0.000,0.000
Mon Jul 18 23:46:24 2016,999.0,39.0,36.4,36.4,73.8,76.1,25.8,26.6,999.0,0.0000, 0,0.00,0.00,0.00,0.0,0.00,0.00,999.0,999.0,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0787,0.0000,0,335.64,0.00,0.00,0.00,0.98,0.00,0.00,0.00,4,0,0,0,1,0,38.00,0.00,0.00,0.00,13.507,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,26.67,26.67,0.00,0.00,7816.309,2385.636,0.000,0.000,0.000
Tue Jul 19 00:01:24 2016,999.0,38.7,36.2,36.2,73.6,76.1,26.3,27.0,999.0,0.0000, 0,0.00,0.00,0.00,0.0,0.00,0.00,999.0,999.0,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0744,0.0000,0,333.83,0.00,0.00,0.00,0.93,0.00,0.00,0.00,4,0,0,0,1,1,38.00,0.00,0.00,0.00,13.581,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,26.67,26.67,0.00,0.00,7816.383,2385.636,0.000,0.000,0.000
Tue Jul 19 00:16:24 2016,999.0,38.5,36.0,36.0,73.5,76.0,26.0,27.3,999.0,0.0000, 0,0.00,0.00,0.00,0.0,0.00,0.00,999.0,999.0,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0677,0.0000,0,323.88,0.00,0.00,0.00,0.84,0.00,0.00,0.00,4,0,0,0,1,0,37.00,0.00,0.00,0.00,13.651,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,26.67,26.67,0.00,0.00,7816.453,2385.636,0.000,0.000,0.000
Tue Jul 19 00:31:24 2016,999.0,38.3,35.9,35.9,73.4,75.9,25.5,26.9,999.0,0.0000, 0,0.00,0.00,0.00,0.0,0.00,0.00,999.0,999.0,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0468,0.0000,0,328.52,0.00,0.00,0.00,0.59,0.00,0.00,0.00,4,0,0,0,1,0,37.00,0.00,0.00,0.00,13.698,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,26.67,26.67,0.00,0.00,7816.500,2385.636,0.000,0.000,0.000
Tue Jul 19 00:46:24 2016,999.0,38.1,35.8,35.8,73.2,75.9,25.5,26.7,999.0,0.0000, 0,0.00,0.00,0.00,0.0,0.00,0.00,999.0,999.0,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0246,0.0000,0,295.63,0.00,0.00,0.00,0.34,0.00,0.00,0.00,3,0,0,0,1,0,36.00,0.00,0.00,0.00,13.723,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,26.67,26.67,0.00,0.00,7816.525,2385.636,0.000,0.000,0.000
Tue Jul 19 01:01:24 2016,999.0,37.9,35.6,35.6,73.1,75.8,26.1,26.9,999.0,0.0000, 0,0.00,0.00,0.00,0.0,0.00,0.00,999.0,999.0,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0110,0.0000,0,233.67,0.00,0.00,0.00,0.19,0.00,0.00,0.00,3,0,0,0,1,0,36.00,0.00,0.00,0.00,13.734,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,26.67,26.67,0.00,0.00,7816.536,2385.636,0.000,0.000,0.000
Tue Jul 19 01:16:24 2016,999.0,37.7,35.5,35.5,73.0,75.8,26.3,27.1,999.0,0.0000, 0,0.00,0.00,0.00,0.0,0.00,0.00,999.0,999.0,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0026,0.0000,0,238.48,0.00,0.00,0.00,0.04,0.00,0.00,0.00,1,0,0,0,1,0,35.00,0.00,0.00,0.00,13.737,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,26.67,26.67,0.00,0.00,7816.539,2385.636,0.000,0.000,0.000
Tue Jul 19 01:31:24 2016,999.0,37.6,35.2,35.2,72.8,75.7,25.7,27.0,999.0,0.0000, 0,0.00,0.00,0.00,0.0,0.00,0.00,999.0,999.0,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,326.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,0,0,0,1,0,34.00,0.00,0.00,0.00,13.737,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,26.67,26.67,0.00,0.00,7816.539,2385.636,0.000,0.000,0.000
Tue Jul 19 01:46:24 2016,999.0,37.4,35.2,35.2,72.7,75.7,25.3,26.8,999.0,0.0000, 0,0.00,0.00,0.00,0.0,0.00,0.00,999.0,999.0,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,289.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,0,0,0,1,0,33.00,0.00,0.00,0.00,13.737,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,26.67,26.67,0.00,0.00,7816.539,2385.636,0.000,0.000,0.000
Tue Jul 19 02:01:24 2016,999.0,37.2,35.1,35.1,72.6,75.6,25.8,26.5,999.0,0.0000, 0,0.00,0.00,0.00,0.0,0.00,0.00,999.0,999.0,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,51.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,0,0,0,1,1,0.00,0.00,0.00,0.00,13.737,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,26.67,26.67,0.00,0.00,7816.539,2385.636,0.000,0.000,0.000
Tue Jul 19 02:16:24 2016,999.0,37.1,35.1,35.1,72.4,75.6,26.2,26.9,999.0,0.0000, 0,0.00,0.00,0.00,0.0,0.00,0.00,999.0,999.0,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,0,0,0,1,1,0.00,0.00,0.00,0.00,13.737,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,26.67,26.67,0.00,0.00,7816.539,2385.636,0.000,0.000,0.000
Tue Jul 19 02:31:24 2016,999.0,37.0,34.9,34.9,72.3,75.5,26.4,27.0,999.0,0.0000, 0,0.00,0.00,0.00,0.0,0.00,0.00,999.0,999.0,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,0,0,0,1,1,0.00,0.00,0.00,0.00,13.737,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,26.67,26.67,0.00,0.00,7816.539,2385.636,0.000,0.000,0.000
Tue Jul 19 02:46:24 2016,999.0,36.8,34.8,34.8,72.2,75.4,26.0,27.1,999.0,0.0000, 0,0.00,0.00,0.00,0.0,0.00,0.00,999.0,999.0,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,0,0,0,1,1,0.00,0.00,0.00,0.00,13.737,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,26.67,26.67,0.00,0.00,7816.539,2385.636,0.000,0.000,0.000
Tue Jul 19 03:01:24 2016,999.0,36.7,34.8,34.8,72.1,75.4,25.4,26.8,999.0,0.0000, 0,0.00,0.00,0.00,0.0,0.00,0.00,999.0,999.0,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,0,0,0,1,1,0.00,0.00,0.00,0.00,13.737,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,26.67,26.67,0.00,0.00,7816.539,2385.636,0.000,0.000,0.000
Tue Jul 19 03:16:24 2016,999.0,36.6,34.8,34.8,71.9,75.3,25.8,26.5,999.0,0.0000, 0,0.00,0.00,0.00,0.0,0.00,0.00,999.0,999.0,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,0,0,0,1,1,0.00,0.00,0.00,0.00,13.737,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,26.67,26.67,0.00,0.00,7816.539,2385.636,0.000,0.000,0.000
Tue Jul 19 03:31:24 2016,999.0,36.5,34.7,34.7,71.8,75.3,26.2,26.7,999.0,0.0000, 0,0.00,0.00,0.00,0.0,0.00,0.00,999.0,999.0,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,0,0,0,1,1,0.00,0.00,0.00,0.00,13.737,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,26.67,26.67,0.00,0.00,7816.539,2385.636,0.000,0.000,0.000
Tue Jul 19 03:46:24 2016,999.0,36.3,34.4,34.4,71.7,75.2,26.4,26.9,999.0,0.0000, 0,0.00,0.00,0.00,0.0,0.00,0.00,999.0,999.0,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,0,0,0,1,1,0.00,0.00,0.00,0.00,13.737,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,26.67,26.67,0.00,0.00,7816.539,2385.636,0.000,0.000,0.000
